"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Macc1",34.125,-8.53590030884873,1.17783612363509,-7.24710351258788,4.25778570590619e-13,4.06359365349334e-10
"Prmt8",36.375,-8.62801812107766,1.18992917068343,-7.25086697061319,4.14112264219161e-13,4.06359365349334e-10
"B430105G09Rik",32.25,-8.45437076094358,1.16793079047533,-7.23876006171805,4.52805276588782e-13,4.14147026100014e-10
"Blk",33.375,-8.50383911333257,1.17918511915611,-7.21162349760515,5.52886712035853e-13,4.8545664863596e-10
"ENSMUSG00000121307",31.25,-8.40892785336577,1.1678916541654,-7.20009242584663,6.01717581315796e-13,5.08011639517809e-10
"Terb1",31.5,-8.42042340039158,1.17126370759707,-7.1891781037651,6.51825010749242e-13,5.29933733739134e-10
"Gm57257",30.75,-8.38565806778552,1.16959099332575,-7.16973550210126,7.51428018042245e-13,5.8909272943019e-10
"Rslcan18",30.5,-8.37388080110521,1.17470857490332,-7.12847507884615,1.0148696858968e-12,7.68186361211056e-10
"Gm36738",30.875,-8.39151055820986,1.17968899154029,-7.1133244595707,1.13280541047606e-12,8.28873718845337e-10
"Gm5150",30.125,-8.3560327849566,1.1764671381052,-7.1026486965158,1.22388232551337e-12,8.55405062069219e-10
"Tinag",31.375,-8.41468672482968,1.1851566771351,-7.1000627066209,1.24700296051273e-12,8.55405062069219e-10
"Gm35612",30.375,-8.3679558145387,1.18184454034401,-7.08042007970265,1.43718130179931e-12,9.33129944073652e-10
"Gm56565",29.75,-8.33796120859178,1.17773857726613,-7.0796366609189,1.44532905555574e-12,9.33129944073652e-10
"Rspo2",29,-8.30112458058443,1.17376984672549,-7.07219102939334,1.52506274657856e-12,9.56475781432739e-10
"ENSMUSG00000141572",29.375,-8.31966041857944,1.17768422348869,-7.0644237671231,1.61283854815989e-12,9.83428304740493e-10
"Hcrtr2",29,-8.30112453726237,1.17570667884592,-7.06054042783087,1.65856281742407e-12,9.83976010953402e-10
"Prr16",27.5,-8.22450348553977,1.17013866356829,-7.02865715116146,2.08530669061942e-12,1.20459387278386e-09
"Agbl1",27,-8.19803136673098,1.16759139292253,-7.02131877335187,2.1978376217213e-12,1.23704445216421e-09
"ENSMUSG00000130420",29.25,-8.31350797533153,1.18772322328357,-6.99953306659113,2.56816965623879e-12,1.37497297863653e-09
"Tm6sf2",26.75,-8.18461083273823,1.16925813629968,-6.99983226855267,2.56269124717497e-12,1.37497297863653e-09
"Ebf4",26.625,-8.17785347462339,1.16931426511765,-6.99371735946503,2.67696597916036e-12,1.3990971478226e-09
"6330549D23Rik",26.5,-8.17106429232889,1.17049600295863,-6.98085621110635,2.93386472786745e-12,1.49770382887019e-09
"ENSMUSG00000142916",27,-8.19803115864342,1.17701418861584,-6.9651081847061,3.28151482003816e-12,1.63710299578767e-09
"Disp3",26.25,-8.15738932585394,1.17269955119301,-6.95607781000278,3.49876669792455e-12,1.7066983952476e-09
"ENSMUSG00000141422",25.875,-8.13663078233278,1.17324968142172,-6.93512294200922,4.0586803717225e-12,1.93678462694958e-09
"Glra2",24.875,-8.07976860202133,1.1696760689875,-6.90769762350986,4.92582497807648e-12,2.30056987433525e-09
"Nupr2",42.6245244094247,-5.57692833526976,0.808573736963012,-6.89724150108635,5.30220031905862e-12,2.4247624834095e-09
"L3mbtl4",24.75,-8.07250058420093,1.17093397642104,-6.89406981670696,5.42183928472302e-12,2.42887334977459e-09
"Gm15723",24.25,-8.04305688972725,1.16896040362233,-6.8805212433233,5.96339518256422e-12,2.61804975304934e-09
"Zfp580",25,-8.08699992478111,1.18049416506808,-6.85052087852948,7.358157122852e-12,3.16703739222989e-09
"Zmynd12",23.875,-8.02057283951921,1.17205642036816,-6.84316275235271,7.74635575322822e-12,3.2700049065214e-09
"ENSMUSG00000137543",24.25,-8.04305672000953,1.1767712364724,-6.83485155884686,8.20899856105002e-12,3.39991938516243e-09
"Gm29155",23.5,-7.99773290907322,1.17139342760232,-6.82753780294247,8.63843687171532e-12,3.51152458835228e-09
"Gm12781",23.75,-8.01299955665833,1.1754537775489,-6.816941431221,9.29991556916817e-12,3.71168084834201e-09
"Cfap74",26.5,-8.17106364000847,1.20039509683012,-6.80697852031033,9.96698055167479e-12,3.90687839446095e-09
"Prima1",25.5,-8.11556874921039,1.19368692078167,-6.79874145215231,1.05537020416823e-11,4.06428620205208e-09
"ENSMUSG00000136515",22.875,-7.95884393268284,1.17217109960205,-6.78983122462655,1.12264801087425e-11,4.24883560115527e-09
"Spdya",23.875,-8.02057260807471,1.18271521791707,-6.78149100186609,1.18941887202936e-11,4.42524299320619e-09
"ENSMUSG00000141936",21.875,-7.89435542782351,1.1659615263836,-6.77068260760626,1.28176189679424e-11,4.46602466611591e-09
"Hsf4",24.125,-8.03560071765383,1.18633001537599,-6.77349524458174,1.25707709567958e-11,4.46602466611591e-09
"Ism1",28.1246811329579,-5.45994916431644,0.805636730162564,-6.7771850015015,1.22539936815362e-11,4.46602466611591e-09
"Myo15a",21.625,-7.87777262176503,1.16334652948746,-6.77164750320422,1.27324056251452e-11,4.46602466611591e-09
"D130043K22Rik",22.875,-7.95884383080591,1.17689980171124,-6.76255006520824,1.35583802767345e-11,4.50939402203939e-09
"Mpp4",23.5,-7.99773266770166,1.18254204075579,-6.7631698426469,1.35004813837018e-11,4.50939402203939e-09
"Nsun7",25.375,-8.10847923244965,1.19853851634396,-6.76530551323781,1.33028184394554e-11,4.50939402203939e-09
"ENSMUSG00000125820",21,-7.83546194655167,1.15992748600533,-6.75513085178817,1.42706403470489e-11,4.52915079240553e-09
"ENSMUSG00000128086",22.5,-7.93499716372342,1.17496521895237,-6.75338898184449,1.4443103069035e-11,4.52915079240553e-09
"ENSMUSG00000143980",22.625,-7.94298992947348,1.17561079231852,-6.75647925433593,1.41385213800894e-11,4.52915079240553e-09
"Gm42303",21.375,-7.86099693801708,1.16305656000219,-6.75891199822842,1.39031803902197e-11,4.52915079240553e-09
"A730036I17Rik",24.75,-8.07250002192346,1.19692000063204,-6.7443939592126,1.53667069530826e-11,4.75090963841009e-09
"ENSMUSG00000122529",21.125,-7.84402384695419,1.16474327994817,-6.73455170937174,1.64436118108339e-11,4.94457154602211e-09
"ENSMUSG00000135926",21.375,-7.86099685407686,1.16702287579744,-6.73594067186158,1.62872738994048e-11,4.94457154602211e-09
