"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Actn2",42.767673392264,-8.87581409772348,1.20883439335122,-7.34245662312542,2.09708500142183e-13,8.73825140354192e-10
"Astn2",41.5056712777955,-8.83260224329559,1.21229776435889,-7.28583562798749,3.19682553288157e-13,8.73825140354192e-10
"Cdh13",46.4263824530679,-8.99423821703112,1.19970849088239,-7.49701972219589,6.52851593936479e-14,8.73825140354192e-10
"Ctnna3",40.7493104759008,-8.80606881827985,1.21356451775813,-7.25636642256783,3.97627020547048e-13,8.73825140354192e-10
"Dlgap1",42.389115633577,-8.86298733653268,1.20902821296501,-7.33067040246906,2.29004243507835e-13,8.73825140354192e-10
"Hc",44.1556796561494,-8.92189218175355,1.20507837975535,-7.40357833285898,1.32562904620792e-13,8.73825140354192e-10
"Me3",42.1372402486765,-8.85438883760047,1.21030109430649,-7.31585626027552,2.55745306828294e-13,8.73825140354192e-10
"Nrxn1",42.5149407657749,-8.86726367622857,1.21033571248142,-7.32628442240126,2.36621334385407e-13,8.73825140354192e-10
"Nwd1",41.0010789595535,-8.81495557535051,1.21430890547255,-7.25923653826798,3.89281218379906e-13,8.73825140354192e-10
"Sgip1",40.875607656531,-8.81053320354277,1.21339290294354,-7.2610719760842,3.84034513971966e-13,8.73825140354192e-10
"Adgrd1",40.2441546811107,-8.78807296669924,1.21481612602869,-7.23407664617359,4.68707025091344e-13,9.36391416673399e-10
"Unc13c",39.9923469131225,-8.77901711393267,1.21556044614896,-7.22219708756204,5.1154260030179e-13,9.36805015352678e-10
"Nalcn",39.991338766876,-8.77898163155507,1.22131824259436,-7.18811962794114,6.56896963199479e-13,1.1104590510209e-09
"Abca6",38.4772067130211,-8.72329850747624,1.222322602049,-7.13665810715862,9.56273002378748e-13,1.44715190105741e-09
"Mapk10",38.857916291822,-8.73750043432091,1.22507787762613,-7.13219999633969,9.87772047500049e-13,1.44715190105741e-09
"A330102I10Rik",38.3529195420599,-8.71862870409548,1.22480033082396,-7.11840818840257,1.09180625548962e-12,1.499595891915e-09
"Myo16",37.7216273954328,-8.69468483193467,1.22358428919659,-7.10591408266906,1.19528758687732e-12,1.54515529465976e-09
"Ctnnd2",37.343088655094,-8.68013426325792,1.22358252149373,-7.0940325730228,1.30259450571349e-12,1.57813044200493e-09
"Pla2g4e",37.3429952231976,-8.68013073285024,1.22468975974313,-7.08761599727168,1.36441929368828e-12,1.57813044200493e-09
"Gab3",36.585763196551,-8.65057579494965,1.22565987124728,-7.0578926485914,1.6904656954844e-12,1.85748370619826e-09
"Gm11266",36.3334912267042,-8.64059338406059,1.22632301915799,-7.04593589867811,1.84219052095436e-12,1.92780851849967e-09
"Bank1",36.2085106743518,-8.63562067977309,1.23119436811152,-7.01401899118409,2.31567943048501e-12,2.31315323474266e-09
"Rbfox1",35.4507878970352,-8.60511051368885,1.23050365340657,-6.99316128795402,2.68760230615723e-12,2.46094784500463e-09
"Syn1",35.577037946756,-8.61023909953641,1.23061104530307,-6.99671852645848,2.62026951047134e-12,2.46094784500463e-09
"Grin3a",35.9532309127558,-8.62541656113927,1.23891364763261,-6.96208051111652,3.35283785269557e-12,2.88068415513193e-09
"Pcdh11x",35.1990687457739,-8.59482923459948,1.23492915610043,-6.95977513539289,3.40816290650847e-12,2.88068415513193e-09
"B3galt1",34.6935186636145,-8.57395935860363,1.23350340062519,-6.95090046306967,3.6296190771537e-12,2.90036883279487e-09
"Cfap43",34.8187516928913,-8.57915880653381,1.23470160786756,-6.94836610875628,3.69540987068877e-12,2.90036883279487e-09
"Plcxd3",34.188830615899,-8.55281835579057,1.23424663311765,-6.9295861348121,4.22073575751229e-12,3.19844444852035e-09
"Cntnap5b",33.9359700883474,-8.54210922562631,1.23598070551132,-6.911199493274,4.80572662699837e-12,3.52035494516387e-09
"Lrp1b",34.4426430645749,-8.56348703742196,1.24100425422073,-6.90044938065042,5.1838290918134e-12,3.55999462880285e-09
"Lrrc4c",33.8106240950141,-8.53676952614863,1.23664891960468,-6.90314719951206,5.08628761363815e-12,3.55999462880285e-09
"Skap1",34.3159804429639,-8.55817238294096,1.24137966016014,-6.89408136575797,5.42139888009864e-12,3.6103230845166e-09
"Cabp1",33.5575703470647,-8.52593209538115,1.23863979903287,-6.88330223365839,5.84807675762347e-12,3.77992161251569e-09
"Grm8",33.5572244382439,-8.52591765319358,1.23968445510995,-6.87749016941362,6.09162251501745e-12,3.82484275400067e-09
"Mir9-2hg",33.0538530188062,-8.50411104447449,1.23985528782233,-6.85895453122678,6.93663109677379e-12,4.23442791618613e-09
"Dlk2",32.4219920666497,-8.47626678969567,1.24265946278488,-6.82106968444904,9.03650918058403e-12,5.36719799331121e-09
"Rimbp2",32.8012252160034,-8.49304252430063,1.24770688613539,-6.80692125584617,9.97094700116936e-12,5.76635608678152e-09
"Grm7",31.6648902386426,-8.44217832037774,1.24684517511977,-6.77083128590267,1.28044523511297e-11,7.04647394376366e-09
"Nlrp12",32.5478389548038,-8.48185588208049,1.25274975656539,-6.77059072462708,1.28257625478043e-11,7.04647394376366e-09
"Unc5d",31.287235288704,-8.42486725168255,1.24732350584689,-6.75435619724202,1.43470884977339e-11,7.69003943478535e-09
"Srrm3",32.2970938482001,-8.47069628571613,1.25704196490434,-6.73859467083166,1.59925843281163e-11,8.3679293617782e-09
"Radil",30.9091075565058,-8.40732454933299,1.2483766326431,-6.73460583088035,1.64374926157698e-11,8.40070552846875e-09
"Csmd3",30.9087198457569,-8.40730699118543,1.25000384203915,-6.7258249202422,1.7460040467844e-11,8.43536599017302e-09
"Pcdh15",31.1598906774917,-8.41898487244729,1.25147470344731,-6.72725133736731,1.72897949345422e-11,8.43536599017302e-09
"Plxdc1",31.2872335049389,-8.4248670148686,1.25291870801454,-6.72419284745072,1.76568454472133e-11,8.43536599017302e-09
"Adamts16",30.656323006252,-8.395477906309,1.24976281902914,-6.71765696536794,1.84669796360974e-11,8.63468818048674e-09
"Gabrg3",30.5303117440886,-8.38953534401251,1.24984979947171,-6.71243484421779,1.91403279711756e-11,8.76308015613657e-09
"Dok6",30.6553042020428,-8.39543136549939,1.25381508908546,-6.69590870183502,2.14335514320621e-11,9.61272910757135e-09
"Ndst3",30.4048806792446,-8.38359476599624,1.25296047811812,-6.69102889708695,2.21606893347729e-11,9.7400661764194e-09
"Erich3",30.655853989224,-8.39545636481262,1.25546305602532,-6.68713931845344,2.27575209778526e-11,9.80626041194684e-09
"Catspere2",30.1510851713554,-8.371504039623,1.25358433226902,-6.67805413974054,2.42135595991758e-11,1.00399469009714e-08
"Saxo4",30.1525177950939,-8.37157037591087,1.25345507859688,-6.67879568949691,2.40913743810452e-11,1.00399469009714e-08
"Nkain2",29.2692342681055,-8.3286771014117,1.25765049109961,-6.62240993054411,3.53389393546643e-11,1.43816394677427e-08
"Fbxo41",29.1415984094451,-8.32237444245882,1.25962876104937,-6.60700573042299,3.92170865955542e-11,1.4587940054908e-08
"Gm47956",29.1427474122937,-8.32242949219712,1.25901874020458,-6.61025068685218,3.83669755277483e-11,1.4587940054908e-08
"Lrrc24",29.0159999391874,-8.3161422429417,1.25807026169056,-6.61023672220556,3.83705950515215e-11,1.4587940054908e-08
"Pkp1",29.8976700414531,-8.35932847885696,1.26484280757474,-6.60898605644558,3.8696116125807e-11,1.4587940054908e-08
"Synpr",29.1423629529647,-8.32241111121043,1.25794367452161,-6.61588533713596,3.69334571412592e-11,1.4587940054908e-08
"Tmeff2",29.1423280437676,-8.32240937686257,1.26007125719611,-6.60471328850202,3.98287405940335e-11,1.4587940054908e-08
"AI182371",28.7643595766128,-8.30357474919589,1.26217329804629,-6.5787913292485,4.74287836261008e-11,1.70868024420851e-08
"Atp13a4",28.7637338121338,-8.30354433836463,1.26368648990033,-6.57088954003103,5.00155541342373e-11,1.7728093833129e-08
"Tmem196",28.2593820652144,-8.27802295921715,1.2611419546302,-6.56391053269216,5.24146574694436e-11,1.82835636912459e-08
"Alk",28.5125847363552,-8.29089025845633,1.26610205873274,-6.54835856341218,5.81729137447177e-11,1.99751242570924e-08
"Hs3st5",28.6363582769715,-8.29714319770387,1.26928295811583,-6.53687433889479,6.28177843134298e-11,2.12382096626451e-08
"Necab3",28.0066763036473,-8.26506434259175,1.26680924174963,-6.52431642444968,6.83123591720152e-11,2.2745945532791e-08
"Gm17597",27.6298403385854,-8.24551791020198,1.27186060530334,-6.48303585771921,8.98951220394694e-11,2.9485600028946e-08
"Disc1",27.250008487376,-8.22554975284724,1.27025472175545,-6.4755120464971,9.44909479922805e-11,3.05372510746817e-08
"ENSMUSG00000121456",28.0081390214134,-8.26513678448642,1.28814136805307,-6.4163274229587,1.39601035663326e-10,4.41469319511717e-08
"Entrep2",26.2411293015189,-8.17112218389421,1.27370907623294,-6.41521862124176,1.40620915388698e-10,4.41469319511717e-08
"4930578M01Rik",26.3677888917256,-8.17806792444877,1.27892069407426,-6.39450746425559,1.61065681753944e-10,4.98532312989391e-08
"Asic2",26.2393712549624,-8.17102842525821,1.28311700667896,-6.36810858458417,1.9137342103138e-10,5.77809930475028e-08
"Mdga2",25.6103899734772,-8.13602143819828,1.27771032803241,-6.36765725352412,1.91937226632131e-10,5.77809930475028e-08
"Brinp3",25.7371741395457,-8.14314460103419,1.28147367344834,-6.35451571870504,2.09084267373808e-10,6.02470177114558e-08
"Gm16001",31.774916260726,-5.15757048556729,0.811611943665493,-6.35472472506268,2.08800191846327e-10,6.02470177114558e-08
"Gm26672",25.8628167093084,-8.15017127295268,1.2828764994152,-6.353044331756,2.11094847278035e-10,6.02470177114558e-08
"Thsd7b",25.6104720135836,-8.13602583340446,1.28049910038704,-6.35379269766396,2.1006989223359e-10,6.02470177114558e-08
