"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Prr18",16.125,-7.4549013672545,1.11600184575781,-6.68000809818764,2.38929046422341e-11,7.40713695887626e-09
"5330434G04Rik",21.125,-7.84455181248085,1.17594417365993,-6.67085393013684,2.5431925282861e-11,7.64319925929806e-09
"ENSMUSG00000123543",18,-7.61359843287015,1.14090038557991,-6.67332444541177,2.50072688250758e-11,7.64319925929806e-09
"Gm49353",17.75,-7.59342061977635,1.13855698098457,-6.66933736878935,2.56960949156357e-11,7.64319925929806e-09
"Cntn5",15,-7.35056506987332,1.10385826299989,-6.65897544662763,2.75742991536615e-11,8.09250531561659e-09
"Ubap1l",14.625,-7.31403924191317,1.10369828400234,-6.62684661915963,3.42933632198221e-11,9.93198970830926e-09
"Slc22a13b",14.375,-7.28916461179098,1.10328102607279,-6.60680682394885,3.92697912626799e-11,1.12255503309461e-08
"ENSMUSG00000125280",17.875,-7.60354450961398,1.15353889226192,-6.59149384612817,4.35422876036053e-11,1.22872986210635e-08
"Gm2999",13.75,-7.22503445474519,1.09783305289737,-6.58117774435473,4.66736204661393e-11,1.30042159503822e-08
"Zfp936",13.875,-7.23809049662003,1.10293506325407,-6.56257175763815,5.28875748952605e-11,1.45513551377447e-08
"ENSMUSG00000132255",14.25,-7.27656445365931,1.11055995253125,-6.55215815866056,5.67114303532541e-11,1.54108060926602e-08
"Gm33680",13.875,-7.23809044861573,1.10550447274133,-6.54731900873032,5.85791470733317e-11,1.55347663401338e-08
"Gm48623",14,-7.25102945271926,1.1074028942728,-6.54777903346626,5.83990391899505e-11,1.55347663401338e-08
"A930041C12Rik",15.875,-7.43235844361867,1.13567138296818,-6.54446220542561,5.97098619526833e-11,1.56156692752204e-08
"Gm46378",18.125,-7.62358199772464,1.16515362286002,-6.54298441694888,6.03031160962125e-11,1.56156692752204e-08
"Marchf11",14.375,-7.28916437907123,1.11563323194377,-6.53365655518461,6.41830350217786e-11,1.64271253937717e-08
"Slc35f4",15.375,-7.38618840715864,1.13196046569322,-6.52512930532014,6.79428941898198e-11,1.71895522300244e-08
"ENSMUSG00000128874",16.125,-7.45490083712991,1.14304320569244,-6.52197642224189,6.93869244711736e-11,1.73554044833523e-08
"F930017D23Rik",13.125,-7.15792028768654,1.10071930346136,-6.50294790431809,7.87610778097435e-11,1.94787649850591e-08
"ENSMUSG00000126509",13.625,-7.21185880446637,1.11274718401618,-6.48112968341736,9.10383781426442e-11,2.2264952681086e-08
"ENSMUSG00000125575",14.5,-7.3016550849228,1.12782123360866,-6.47412450425312,9.5363246079696e-11,2.30663781259361e-08
"ENSMUSG00000135388",12.625,-7.10188635800066,1.09873220673593,-6.46371000546043,1.02166580162245e-10,2.40069258785229e-08
"Nanos3",13.75,-7.22503408153012,1.11787567807542,-6.46318210802212,1.02523785042986e-10,2.40069258785229e-08
"Rtl4",12.5,-7.08753112872157,1.09620418929,-6.46552092937366,1.00950429529223e-10,2.40069258785229e-08
"2310026L22Rik",13.75,-7.22503405879527,1.11914087129557,-6.45587543454759,1.07595085104113e-10,2.49143178823031e-08
"ENSMUSG00000144145",18.125,-7.62358166576393,1.1811485258697,-6.45438020603766,1.08662692140344e-10,2.49143178823031e-08
"Tafa1",13,-7.1441143458144,1.10934653032607,-6.43993031078804,1.19528370854103e-10,2.7123082173914e-08
"Gm14820",16,-7.44367328102024,1.15886036738141,-6.42327021489236,1.33377421449592e-10,2.99568410563976e-08
