"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000128218",18.125,-7.62580952780931,1.14055829148989,-6.68603225692906,2.29302504243195e-11,5.72891461169418e-09
"2010309G21Rik",60.1427402875368,1.93033131636289,0.288910796051132,6.68140942722426,2.36655025810407e-11,5.84617685108719e-09
"ENSMUSG00000122849",14.625,-7.31626641069146,1.09624483698116,-6.67393465755242,2.4903453237078e-11,6.0836369207822e-09
"Spmip1",14.375,-7.29139183663103,1.09279363449519,-6.67224955057434,2.5191172392392e-11,6.08629798043001e-09
"Gm56620",15.25,-7.3766387589739,1.10666139902647,-6.665669160832,2.634621525386e-11,6.29617270186267e-09
"Gm2999",13.75,-7.22726172757161,1.08460024750376,-6.66352579598371,2.67335097023673e-11,6.32003165931449e-09
"ENSMUSG00000125280",17.875,-7.60577177331768,1.14192628854744,-6.66047524222635,2.72943545257601e-11,6.38397530429108e-09
"Nrg3",15.125,-7.36476465971524,1.10740355533839,-6.65047951508948,2.92139661117897e-11,6.7610343045664e-09
"Cacng2",16.5,-7.49029500215154,1.12704591075576,-6.64595375456251,3.01259844102286e-11,6.89947805461756e-09
"Zfp936",13.875,-7.24031777100746,1.08969795368897,-6.64433455756865,3.0459001694725e-11,6.90383104391984e-09
"Kcnip4",15.625,-7.41168548574838,1.1162185207868,-6.63999507956924,3.13693624184035e-11,7.0294762572873e-09
"Nat8f3",44.9122026104587,2.04718157677716,0.308372282838461,6.63866920182823,3.16527858396908e-11,7.0294762572873e-09
"ENSMUSG00000140605",15.75,-7.4231810625627,1.11879958516096,-6.63495156864467,3.24609100179233e-11,7.13685567654062e-09
"Gm33680",13.875,-7.24031772198278,1.09235267281857,-6.62818694195231,3.39834928299085e-11,7.39763438968682e-09
"Ankdd1a",14.625,-7.3162662476195,1.10497682933921,-6.62119426702794,3.56308334109706e-11,7.68019120954509e-09
"Gm42912",14.125,-7.26608067800177,1.09821560792591,-6.61626061910055,3.68398654549164e-11,7.86370176593973e-09
"Dusp13a",16.5,-7.49029484470967,1.13503376368228,-6.59918240705863,4.13431389983963e-11,8.74009859633405e-09
"Aknaos",13.5,-7.20078939549538,1.09290181663428,-6.58868828461743,4.4372928240431e-11,9.29126857422968e-09
"ENSMUSG00000128764",13.125,-7.16014754504643,1.08826216981872,-6.57943255184473,4.72247071296334e-11,9.79511708445397e-09
"Gm46412",65.0168025246713,1.35762431446471,0.20663368766212,6.57019835354555,5.02482799747185e-11,1.03248475095716e-08
"ENSMUSG00000126293",18.625,-7.66506835083605,1.16765371529281,-6.5645047418137,5.22060831418668e-11,1.06278050366397e-08
"Ctcflos",63.2682091689696,1.37282536861331,0.209357915829728,6.55731293069346,5.4785970529606e-11,1.10506820923295e-08
"ENSMUSG00000125575",14.5,-7.30388235997796,1.11493244260924,-6.55096405920789,5.71668175673959e-11,1.14260877366979e-08
"ENSMUSG00000143335",12.875,-7.13240255750917,1.08993165296516,-6.54389891155601,5.99353183790418e-11,1.18715127016362e-08
"Rtl4",12.5,-7.08975838351543,1.0837329639729,-6.54197908451985,6.07099951826478e-11,1.19175888757651e-08
"Cntn6",12.75,-7.11832740168764,1.08924797472759,-6.53508435805709,6.35736980204931e-11,1.22785915797246e-08
"ENSMUSG00000127022",13,-7.14634166518888,1.09357103716469,-6.53486734955715,6.36659437864371e-11,1.22785915797246e-08
"Gm21814",13.25,-7.1738222778594,1.09849972074761,-6.53056358810643,6.55226616627398e-11,1.25267933853652e-08
"ENSMUSG00000133899",13.125,-7.16014738862687,1.09681121708992,-6.52814930870629,6.65873026463089e-11,1.26205899653599e-08
"ENSMUSG00000131089",13.875,-7.24031740392548,1.10970367629482,-6.52455025480323,6.82058793774259e-11,1.27491221136895e-08
"Pou6f2",16.5,-7.49029458284667,1.14819637550403,-6.52353094178565,6.86712376496043e-11,1.27491221136895e-08
"Zglp1",14.75,-7.32854420763526,1.12352668521159,-6.5228038675869,6.90050728431299e-11,1.27491221136895e-08
"9030624G23Rik",12.375,-7.0752588007333,1.08541988833051,-6.51845325187086,7.10360686137189e-11,1.30149917045102e-08
"Gm27243",12.375,-7.0752587713018,1.0870524358917,-6.50866373846819,7.58222338559828e-11,1.37770878806416e-08
"Mcmdc2",14.875,-7.34071880129996,1.12895612328217,-6.50221797810755,7.91443043850451e-11,1.42628416082754e-08
"BC046401",18,-7.61582481808095,1.17159389076893,-6.50039649240797,8.010859244855e-11,1.43192480778359e-08
"ENSMUSG00000127656",12,-7.03086477756491,1.08301327458826,-6.4919469987456,8.47340712263872e-11,1.50238974998657e-08
"Spata32",14.5,-7.30388209991106,1.12795384937842,-6.47533771344986,9.46001149445238e-11,1.66390250173624e-08
"Gm43713",13.125,-7.16014721879651,1.10619929385389,-6.4727461485274,9.62375620431514e-11,1.6792690786355e-08
"ENSMUSG00000125974",14.75,-7.32854400451411,1.1340479668966,-6.46228750320778,1.03131914226587e-10,1.78540020959507e-08
"Gm30340",11.75,-7.0004911081224,1.08618497267085,-6.44502666144306,1.15580096849124e-10,1.98526875728503e-08
"Gm28905",13.75,-7.22726100010349,1.12358539936161,-6.43232014603411,1.2567069301229e-10,2.14185725315365e-08
"ENSMUSG00000131183",13.375,-7.18736842567461,1.11819224716332,-6.42766791122709,1.29576431859407e-10,2.18680702239485e-08
"ENSMUSG00000143824",12.5,-7.08975803325429,1.10315107111033,-6.42682423008335,1.30297334637372e-10,2.18680702239485e-08
