"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Dusp13a",16.5,-7.48940483907172,1.14894306355835,-6.51851695407477,7.10059130442106e-11,1.28430222775996e-08
"ENSMUSG00000128764",13.125,-7.15925779318061,1.09840624370604,-6.51785970282285,7.13176476043309e-11,1.28430222775996e-08
"F930017D23Rik",13.125,-7.15925779843593,1.09815483274147,-6.51935190283079,7.06118176483894e-11,1.28430222775996e-08
"EU599041",14,-7.25236675724922,1.11353207483702,-6.51293925081658,7.36943204002761e-11,1.31631237332851e-08
"ENSMUSG00000135760",17.25,-7.55353479686593,1.16124471212697,-6.50468821772342,7.78546825275676e-11,1.37940917349247e-08
"ENSMUSG00000130711",13,-7.1454519570073,1.10099850299043,-6.48997427117249,8.58510341332949e-11,1.50891777592679e-08
"ENSMUSG00000143335",12.875,-7.13151280891633,1.09979521227034,-6.48440066782482,8.90851927109719e-11,1.52906381551567e-08
"Gm57219",17,-7.53247321062118,1.16132822279631,-6.4860846940274,8.80956570783909e-11,1.52906381551567e-08
"Rtl4",12.5,-7.08886866221652,1.09318127995653,-6.48462317475691,8.8953826963689e-11,1.52906381551567e-08
"A930012L18Rik",12.5,-7.08886865149822,1.09370189392367,-6.48153641397368,9.07932486370048e-11,1.53440590196538e-08
"ENSMUSG00000125575",14.5,-7.30299248888238,1.12660115175666,-6.48232293877489,9.03210528831206e-11,1.53440590196538e-08
"2610316D01Rik",13,-7.14545191767659,1.10287845720979,-6.47891149832967,9.23866703935712e-11,1.54941614392882e-08
"Cntn6",12.75,-7.11743765880308,1.09896745920775,-6.47647716879084,9.38888153141344e-11,1.55209781608742e-08
"Gm41608",14.75,-7.32765439169077,1.13144580510512,-6.47636356830189,9.39594945560431e-11,1.55209781608742e-08
"ENSMUSG00000127022",13,-7.14545190405417,1.10352918382144,-6.47509101599833,9.47548070533536e-11,1.55355456041954e-08
