"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"B430105G09Rik",32.4849679700706,-8.47652452706578,1.24433158052761,-6.81211074259778,9.61770216577778e-12,6.5172180611012e-09
"Pdzrn4",31.9821085366605,-8.45401629276849,1.24260664834295,-6.80345329235294,1.02140616367167e-11,6.60369126171493e-09
"Caln1",32.1072061820235,-8.45964937395908,1.24694961974363,-6.7842751944528,1.16670750471609e-11,7.12404565796362e-09
"Grid2",31.85706338785,-8.44836321884023,1.24462491944099,-6.78787889176665,1.13794108916049e-11,7.12404565796362e-09
"Tenm1",31.4777778271851,-8.43108584066266,1.2467900061783,-6.76223405616309,1.35879950198711e-11,8.07273801423801e-09
"Ache",31.4789131554504,-8.43113616304029,1.24875911004456,-6.75161133578394,1.46212122055665e-11,8.45798649217798e-09
"Plxdc1",31.2266727648459,-8.4195297887522,1.25279935039517,-6.72057323951873,1.81011022184482e-11,1.02025238196392e-08
"Gabrg3",30.471589102987,-8.38421520762881,1.25005563868491,-6.70707362789807,1.9856608867205e-11,1.09121994029725e-08
"ENSMUSG00000136485",31.100854006603,-8.41370471662834,1.26261155930317,-6.6637317349382,2.66960569505689e-11,1.39229310927207e-08
"Gm15991",30.3442828061486,-8.37817706738732,1.25783465680706,-6.66079362819821,2.72352850963057e-11,1.39229310927207e-08
"Uckl1os",30.2192734951292,-8.37222003882239,1.25604719372195,-6.66552983094019,2.63712236257203e-11,1.39229310927207e-08
"Synpr",29.0863889616177,-8.31709474313555,1.25893544972568,-6.60645050939495,3.93643780180268e-11,1.96660853998242e-08
"Gm47956",29.0856612567345,-8.31705978913828,1.25997130998535,-6.60099140609399,4.08417232206483e-11,1.9950727996362e-08
"Tmeff2",29.0854818388387,-8.3170511413168,1.26104805290688,-6.5953483074217,4.24258629743632e-11,2.02740286935316e-08
"Egfem1",28.7078928766841,-8.29819919167413,1.2611047568367,-6.58010299833377,4.70122485220898e-11,2.19877286598421e-08
"Tmem266",28.9615362139606,-8.31088685250528,1.26407802830057,-6.57466285026604,4.87635335335403e-11,2.23316665444642e-08
"ENSMUSG00000141774",29.8410516540638,-8.35404968893569,1.27223989961514,-6.56641069932082,5.15425338731403e-11,2.26636545570133e-08
"Gm57305",29.2137960794516,-8.32339783269811,1.26757635755373,-6.56638772338835,5.15504834796953e-11,2.26636545570133e-08
"Gm56506",28.7075829623157,-8.29818401205756,1.26431956172584,-6.56335966259216,5.26087473196166e-11,2.26754016388198e-08
"Adgrf2",28.9601036587277,-8.31081759099405,1.26993509517794,-6.54428531233684,5.97805733044661e-11,2.52710877380533e-08
"Trpv4",28.3315729850819,-8.27915998247946,1.26708605748606,-6.53401553396109,6.40292998823665e-11,2.65564541512109e-08
"Lmo3",29.8400143975852,-8.354000772561,1.2792633575167,-6.53032131615005,6.56287419418669e-11,2.67157593586318e-08
"Hs3st5",28.5818495550005,-8.29185093538886,1.27069235871398,-6.52545903697784,6.77935846159063e-11,2.70952468550337e-08
"2610029K11Rik",28.0797726760036,-8.26628046904314,1.26794020469677,-6.51945607405045,7.05627992252871e-11,2.76984187958975e-08
"ENSMUSG00000135265",27.9535597742419,-8.2597817099692,1.26875381605172,-6.51015319557665,7.50742016829183e-11,2.89523000244546e-08
"Lrrtm3",27.8264852580191,-8.25321031287808,1.26986900844699,-6.49926115054301,8.07154404999766e-11,3.05911519494911e-08
"Dlgap2",27.8264653869015,-8.25320929049572,1.2706274158058,-6.49538109112948,8.28234832924348e-11,3.08580645717678e-08
"ENSMUSG00000140606",28.3304439195049,-8.27910405921462,1.27614583397494,-6.4875845995021,8.72233654223041e-11,3.19557336452181e-08
"Agbl1",27.1972461254361,-8.22021172963719,1.26962439084237,-6.47452253511234,9.51122162504591e-11,3.42747006166818e-08
"Gm17597",27.5762933803984,-8.24017733317243,1.27380536171905,-6.46894539841787,9.86892457542916e-11,3.49901129059812e-08
"Disc1",27.1981694772871,-8.220259017993,1.27244622507062,-6.46020150481154,1.04563652367927e-10,3.64844159738377e-08
"Xirp2",27.1978103121806,-8.22024056532475,1.27338368548131,-6.45543103704654,1.07911313556545e-10,3.70641639781247e-08
