"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000122964",16.5,-7.48707239581251,1.33466554175434,-5.60969933034396,2.02678431688627e-08,2.32910413462497e-06
"Nrg3",15.125,-7.36154222987349,1.3131332425582,-5.60608930707749,2.06949208375282e-08,2.36579592428597e-06
"ENSMUSG00000122849",14.625,-7.31304387636782,1.30950221068239,-5.58459834333305,2.34240939387316e-08,2.66391418580943e-06
"Gm49948",15.5,-7.39687496444506,1.32662924837734,-5.57569115372098,2.46549007477758e-08,2.7894351366646e-06
"Gm14820",16,-7.44267824541011,1.33944469334582,-5.55654017100095,2.75174414055054e-08,3.09733498158686e-06
"Car10",14.625,-7.31304371072388,1.31691103019701,-5.55317978438517,2.80519297253072e-08,3.1413867629631e-06
"ENSMUSG00000143048",14.5,-7.30065990447258,1.32153343089763,-5.52438533432615,3.30641088453566e-08,3.68387880734382e-06
"Zfp936",13.875,-7.23709499598323,1.31664008013609,-5.49663883484028,3.87098357061019e-08,4.29112214097591e-06
"Gm48623",14,-7.25003396122128,1.31967753391372,-5.49379206276258,3.93393658117928e-08,4.33899366936201e-06
"ENSMUSG00000125575",14.5,-7.30065962911033,1.33413722669778,-5.47219542563901,4.44494268837493e-08,4.87810235335706e-06
"D930003E18Rik",15.375,-7.38519249134978,1.35511211516424,-5.44987562926092,5.0405056347864e-08,5.50418199890183e-06
"Fbxl22",13.375,-7.1841461508109,1.31925259712984,-5.4456183496934,5.16257235408842e-08,5.60956933662806e-06
"ENSMUSG00000122249",14.875,-7.33749600942317,1.34768450882105,-5.44452055462295,5.19451058799682e-08,5.61646861556365e-06
"ENSMUSG00000133786",16.375,-7.47610019494686,1.38134692918199,-5.41218142742321,6.22615581473337e-08,6.66623873061379e-06
"ENSMUSG00000140414",14.125,-7.26285749309856,1.34175142932637,-5.41296795692246,6.19885865462882e-08,6.66623873061379e-06
"ENSMUSG00000126159",14.75,-7.32532116418359,1.35433518952055,-5.40879482484454,6.34502685980366e-08,6.76053371581701e-06
"Nanos3",13.75,-7.22403839232083,1.3378500953939,-5.39973679950584,6.67387381943403e-08,7.07656311414288e-06
"F930017D23Rik",13.125,-7.15692447793827,1.33060114294485,-5.37871511375583,7.50193086619831e-08,7.91634041260513e-06
"Gm6069",14.125,-7.26285711185005,1.35785151097367,-5.34878597044983,8.85461797412218e-08,9.29904353655539e-06
"Styxl1",14.25,-7.2755679935181,1.36418328378864,-5.33327748549464,9.64557414654484e-08,1.00814622353577e-05
"Gm28905",13.75,-7.22403795613571,1.3589011289002,-5.31608797910288,1.06021902054866e-07,1.10287901810534e-05
"Gm16146",14.5,-7.30065870336578,1.37378490455476,-5.31426621384511,1.07087967954262e-07,1.10871406067363e-05
"Tafa1",13,-7.14311838596079,1.34478000095769,-5.31173751905428,1.08584926359821e-07,1.11893452989283e-05
"Cntn6",12.75,-7.11510414842167,1.34086468643909,-5.30635508592377,1.11838995405065e-07,1.1470813598812e-05
"Gm31105",13.5,-7.19756579021044,1.35817951883917,-5.29942153476307,1.16170146846974e-07,1.1859621177415e-05
"Rtl4",12.5,-7.08653507926607,1.33946464838503,-5.29057268350469,1.21933951982833e-07,1.23904088521815e-05
"A930012L18Rik",12.5,-7.08653506366348,1.34016540882003,-5.28780627900474,1.2379197603481e-07,1.25212446174565e-05
"9030624G23Rik",12.375,-7.07203541738992,1.34478545484784,-5.25885775451827,1.44952957985662e-07,1.45943691505839e-05
"Cntnap5c",13.125,-7.15692369601414,1.3663843000563,-5.23785562796589,1.62453060383766e-07,1.6281653983394e-05
