"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm36328",22.875,-7.95838248606997,1.10170006518596,-7.22372879657285,5.05810843695164e-13,1.43073136467261e-10
"Gm29260",49.25,2.08859355106756,0.289326634298787,7.21880844509695,5.24450680901597e-13,1.46467789528252e-10
"Gm12359",22.375,-7.92649850717447,1.09945612320784,-7.20947233805714,5.61691062575949e-13,1.54907373920165e-10
"Gm34719",19.875,-7.75556632506137,1.07717821536741,-7.19989154479515,6.02604719273897e-13,1.6413911014e-10
"Fbxo15",22.125,-7.91028827929017,1.10051040138443,-7.18783599804159,6.58262615720523e-13,1.74978892658336e-10
"Gm20708",49.625,1.74959296384041,0.2433732282913,7.18892943206671,6.53013117556541e-13,1.74978892658336e-10
"Gm16538",22.625,-7.94252844181573,1.10696370320116,-7.17505769958604,7.2276696750408e-13,1.89838185762411e-10
"Gm28756",57.5,1.48627805954883,0.207392414009874,7.16650156489364,7.69385204729306e-13,1.99705244375796e-10
"Tafa1",53,1.6214881741625,0.226369852167426,7.16300407778339,7.89280010161609e-13,2.024870333046e-10
"Cacng2",63.875,1.52165973543028,0.212577252432847,7.15814941634437,8.17734012221906e-13,2.07375465651171e-10
"Gm44210",68.875,1.34030648529751,0.187421391920457,7.15129938777934,8.59602776922891e-13,2.13094562553368e-10
"Gm57349",19,-7.69061099453573,1.07534276167567,-7.15177640899511,8.56620196704136e-13,2.13094562553368e-10
"5830418P13Rik",59.5,1.41226026544804,0.197900569650222,7.13621121932153,9.59385522379774e-13,2.35188030891833e-10
"Gm40830",51.5,2.14438949429729,0.300661216908007,7.13224511079326,9.87448245193611e-13,2.39407369601172e-10
"P2ry1",30.375,-2.43155256329067,0.342208787141553,-7.10546501041445,1.19918084640818e-12,2.87581815372865e-10
"Top6bl",52.625,1.53513116522962,0.216434707732842,7.0928141854426,1.31411852538405e-12,3.11756957263961e-10
"Gm5089",59.125,1.47715904048954,0.208383428298629,7.0886588849698,1.35417849820089e-12,3.17842980912832e-10
"ENSMUSG00000122849",56.125,1.50467453675658,0.212412350337909,7.08374317389231,1.40311840810513e-12,3.25863173031826e-10
"Gm10143",23.75,-8.01253753240689,1.1332713000355,-7.07027305125954,1.54629130914981e-12,3.55373178685128e-10
"ENSMUSG00000141856",17.75,-7.59243072757479,1.07469538246718,-7.06472815594015,1.60930725618468e-12,3.66042742197965e-10
"ENSMUSG00000138147",19.375,-7.71880750716589,1.09328879371226,-7.06017252857471,1.6629600135795e-12,3.73958000262922e-10
"Gm56620",58,1.48711500299324,0.210671720110453,7.05892087563321,1.67800580274801e-12,3.73958000262922e-10
"2610316D01Rik",51.625,1.57102311711138,0.223098577159463,7.04183387054265,1.89725959192506e-12,4.17679651043092e-10
"ENSMUSG00000143152",19.75,-7.74646368409493,1.10023246745785,-7.04075176221036,1.91205388004135e-12,4.17679651043092e-10
"ENSMUSG00000140571",17.375,-7.5616246930001,1.0759532459419,-7.02783761424555,2.09758807494514e-12,4.53716526446221e-10
"Gm46412",18.25,-7.63250787918226,1.08730616286349,-7.01964923943924,2.22425922608326e-12,4.76308715087563e-10
"Gm50139",18.125,-7.62259244529234,1.08609635134817,-7.01833905972565,2.24521172864554e-12,4.76308715087563e-10
"1700027J07Rik",19.375,-7.71880734410697,1.10190772699698,-7.00494892176039,2.47075956732592e-12,5.18993318275697e-10
"5830428M24Rik",19.625,-7.73730361224796,1.1047501795977,-7.0036681189457,2.49346379627539e-12,5.18993318275697e-10
"Gm16287",32.75,2.43035003219297,0.347320573172319,6.99742606663031,2.60707554543246e-12,5.37569231391368e-10
"ENSMUSG00000138237",19.375,-7.71880731127061,1.10368547797377,-6.99366573658408,2.67795166140699e-12,5.47070810237246e-10
"Gm56907",18.375,-7.64235552869778,1.09385203263576,-6.9866447203857,2.81537977546736e-12,5.64688399873968e-10
"Kcnj6",65.375,1.31421299442069,0.188093630735532,6.98701486744401,2.8079649617397e-12,5.64688399873968e-10
"1700018P22Rik",60,1.52153692927416,0.218258856180101,6.97124944162005,3.14138406688792e-12,6.24399609619352e-10
"Gm52687",72.625,1.14401020309105,0.164271053134488,6.96416186091199,3.30364606798327e-12,6.50788778552811e-10
"ENSMUSG00000126871",53.5,1.79007665054084,0.257173816879595,6.96057115090736,3.38895946857999e-12,6.61686838542304e-10
"Prrt2",67.875,1.2211273388824,0.175740383434935,6.94847316828865,3.69260714661598e-12,7.14649048033232e-10
"ENSMUSG00000142314",16,-7.44268376364955,1.07573302845912,-6.91870897959732,4.55778067594838e-12,8.74420130899557e-10
"Gm16685",15.625,-7.40846817298264,1.07116682222418,-6.91625993194935,4.63723204368236e-12,8.81993539480723e-10
"Gm49573",16.25,-7.46505144964604,1.08111968096787,-6.90492605126102,5.02295862853065e-12,9.47192617275827e-10
"ENSMUSG00000123543",18,-7.61260801356985,1.10442929877312,-6.89279795639836,5.47055482898633e-12,1.02285467111801e-09
"Gm18733",19.375,-7.71880696756327,1.120469053751,-6.88890687495828,5.62227270304796e-12,1.04238825754073e-09
"Gm33680",53,1.49560279905727,0.21752589687806,6.87551606738422,6.17658445036843e-12,1.13561652273732e-09
"ENSMUSG00000127047",18.5,-7.65213612733892,1.11467369303465,-6.8649113863146,6.6532539718429e-12,1.2112781312599e-09
