"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Gm56822",25.3790264775371,-8.11733410075482,1.1897251301345,-6.82286512670127,8.9242435673579e-12,2.97853389851151e-09
"Ugt1a10",20.6046666759591,-7.81667047757387,1.14536770833904,-6.82459477481622,8.8173847810682e-12,2.97853389851151e-09
"Gm50139",18.2176788813913,-7.63903810889372,1.12220460792313,-6.80717050612663,9.95369384103656e-12,3.22441129309343e-09
"Spag8",16.9612406746644,-7.53594159335257,1.10697935999655,-6.80766224347311,9.91974139782217e-12,3.22441129309343e-09
"ENSMUSG00000142658",49.4196493588473,2.03860132870103,0.299708261447125,6.80195240150454,1.03210703038006e-11,3.29496429930609e-09
"BC006965",16.7100232893085,-7.51441281115943,1.11021383449292,-6.76843737458158,1.30180714568083e-11,4.03890250775454e-09
"ENSMUSG00000139292",18.2175361739127,-7.63902801862568,1.12851397794279,-6.76910358926274,1.2958274165905e-11,4.03890250775454e-09
"Gm57413",17.3381710389326,-7.56765110630811,1.12219705043489,-6.74360274193857,1.54506628295812e-11,4.72704445569465e-09
"6530403H02Rik",19.59956660707,-7.74452106801147,1.14983334478645,-6.73534221557107,1.63544552580446e-11,4.86832351924603e-09
"ENSMUSG00000140784",17.3381271289392,-7.56764789392361,1.12348586900683,-6.73586388817999,1.62958783266819e-11,4.86832351924603e-09
"ENSMUSG00000122372",18.7203222245719,-7.678303199918,1.14054836962199,-6.73211536172095,1.67213976716619e-11,4.91118597215158e-09
"Gm28609",65.423352693303,1.33251812067243,0.198029566798201,6.72888469240716,1.70968468262903e-11,4.95538607749373e-09
"Gm28068",20.2278570641728,-7.79004192213057,1.15842539436885,-6.72468158933519,1.75976833268222e-11,5.03430867952258e-09
"Tm4sf19",19.5996324720601,-7.74452540167352,1.15322163943987,-6.71555678181262,1.87349452514718e-11,5.29094069230027e-09
"ENSMUSG00000128922",16.207412878623,-7.47035359133424,1.11352629587679,-6.70873567961147,1.96317899610881e-11,5.47403885142846e-09
"ENSMUSG00000128528",17.4639059728417,-7.57807454420939,1.13035465133223,-6.70415655412035,2.02572994277064e-11,5.57784739741896e-09
"Flacc1",16.4586851514707,-7.49254878791827,1.11912244495967,-6.69502146227465,2.15639981190634e-11,5.86434259958925e-09
"Cntn5",15.076643740815,-7.36601578790758,1.10122926725886,-6.68890303491731,2.2484964728846e-11,5.96745545839783e-09
"Plpp4",15.4535960600799,-7.40164233417616,1.10651706651315,-6.68913526792693,2.2449315511314e-11,5.96745545839783e-09
"C330002G04Rik",17.3380832189458,-7.56764448426053,1.13169434934281,-6.68700386164794,2.27785870565766e-11,5.97341328193177e-09
"ENSMUSG00000123548",15.2023237872322,-7.37799158384501,1.10377163054353,-6.68434609087738,2.31958036083322e-11,6.00222492290367e-09
"ENSMUSG00000140405",61.545461162653,1.48407247342499,0.222071683194144,6.68285326647233,2.34334185295858e-11,6.00222492290367e-09
"Klhl1",16.3330270600501,-7.48149213499018,1.11983514426269,-6.68088706924451,2.37500199582585e-11,6.013395857937e-09
"1700008O03Rik",17.8406936296313,-7.60887100324603,1.13966268480702,-6.67642373895436,2.44843379330174e-11,6.06001119088211e-09
"1810064F22Rik",18.720080719608,-7.67828621821154,1.14992175304092,-6.67722494848599,2.43509039972873e-11,6.06001119088211e-09
"Agrp",66.7814929510007,1.4558655680566,0.218354754356677,6.66743241907378,2.6031726271002e-11,6.37140962552924e-09
"ENSMUSG00000122073",16.081864562186,-7.45913320166447,1.11946016049365,-6.66315199495373,2.68016218631382e-11,6.44647505099616e-09
"ENSMUSG00000130037",16.0817657647008,-7.45912559630272,1.11957121827893,-6.66248423907266,2.6923720024135e-11,6.44647505099616e-09
"Gm2824",14.574110172618,-7.31710793506475,1.10273918871537,-6.63539303757651,3.23638987888239e-11,7.66572002709906e-09
"ENSMUSG00000130984",15.4535082400931,-7.4016352323073,1.11580243330445,-6.63346396403468,3.27899056807822e-11,7.68400045038586e-09
"ENSMUSG00000123865",17.3380722414474,-7.5676433997378,1.14165192770586,-6.62867833538804,3.38705749988674e-11,7.79705370023403e-09
"ENSMUSG00000128218",18.2176679038929,-7.63903680265537,1.15250530474575,-6.62820099065887,3.3980259452627e-11,7.79705370023403e-09
"Gm28888",58.6389054393492,1.98739035589034,0.300022869542733,6.62412955025506,3.4930032583723e-11,7.9323583273634e-09
"Hs3st4",18.0919439474822,-7.62904661269407,1.15222957178579,-6.62111683253376,3.56495059964362e-11,8.01313589887242e-09
"Gm2999",13.8202933540749,-7.24048823837169,1.09538255119494,-6.61000874121388,3.84297331622563e-11,8.55080971816345e-09
"ENSMUSG00000125280",17.966263901065,-7.61898991399772,1.15362065063622,-6.60441533340781,3.99089212716018e-11,8.79113717770844e-09
"ENSMUSG00000127574",17.8406826521329,-7.60886989570669,1.15285537974651,-6.60002115562816,4.11099113803154e-11,8.96603096916424e-09
"Tnni3k",17.4636754453762,-7.5780572058122,1.14889514670577,-6.59595196962996,4.2253571176537e-11,9.12511437134075e-09
"Nrg3",15.2023237872322,-7.37799134441588,1.1188454820901,-6.59428979472051,4.27296349681568e-11,9.13833397163649e-09
"Cacng2",16.5842334679077,-7.50351253182406,1.13861471236964,-6.5900365156955,4.39718413948036e-11,9.31357425235321e-09
