"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"B230312C02Rik",52.2006784414553,2.74649734471177,0.27828367567066,9.86941594074015,5.64925838474088e-23,1.24187647071759e-18
"4930500G05Rik",53.5909883610912,2.20936494380773,0.24463244014797,9.03136535151002,1.69543028542831e-19,1.86353219822853e-15
"ENSMUSG00000143824",60.9550517187911,1.94946759481436,0.232544119393521,8.38321605336052,5.15008189221018e-17,3.77380834121521e-13
"Gm16001",32.3335150703432,-4.24640435949976,0.516147173201261,-8.22711927910522,1.91769473916271e-16,6.02238335014483e-13
"Gpr37l1",42.1229881413291,-8.84533255157963,1.06803219590403,-8.28189691799746,1.21228510459954e-16,6.02238335014483e-13
"Syn3",40.9927589721244,-8.80610174554774,1.06997236951027,-8.23021415924815,1.86879031085432e-16,6.02238335014483e-13
"Zfp936",61.2135260664173,1.76513461528322,0.214539878481351,8.2275361941004,1.91103395746917e-16,6.02238335014483e-13
"Spock3",39.4899549471055,-8.75221200881263,1.07288838809941,-8.15761649197909,3.41700451110088e-16,9.38950127094132e-13
"ENSMUSG00000132163",55.0967489809925,1.99792713212926,0.245732451905893,8.1304976881702,4.27531459690305e-16,1.04426934204133e-12
"Capsl",37.8598733359646,-8.69139737250381,1.07415546746431,-8.09137749214372,5.89937093773106e-16,1.29685871324142e-12
"Gabrb2",37.2337990009669,-8.66733732248224,1.07560386127552,-8.05811287457067,7.74812586446619e-16,1.54842773525964e-12
"Gabra3",37.609429381733,-8.68182092968342,1.07932784165266,-8.04372924948353,8.71449475615281e-16,1.59642281853756e-12
"Brsk2",37.107459218331,-8.66243757510253,1.08685103163109,-7.97021608573382,1.58397161682781e-15,2.61278399888667e-12
"Lag3",34.9761416621879,-8.57710078809749,1.07696708932258,-7.96412524870428,1.66396651887428e-15,2.61278399888667e-12
"Cntnap5b",33.7224110596974,-8.5244378642313,1.07922751645634,-7.8986476292056,2.8194570393522e-15,4.13200827307196e-12
"Gm46851",33.9730682727751,-8.53512181184844,1.08200231342776,-7.88826576979247,3.06414677276274e-15,4.20994615660271e-12
"Luzp2",33.3464431779563,-8.50826244885379,1.08020506119545,-7.87652525848919,3.36610900826651e-15,4.3527749605131e-12
"Apol8",33.4728555255017,-8.51371596132842,1.0819183367043,-7.869092955077,3.57221686410703e-15,4.36266907353694e-12
"ENSMUSG00000127817",55.9724349132921,1.88747202340032,0.241740840676743,7.80783262818322,5.81797746026823e-15,6.73139992153034e-12
"Lrfn5",33.3460947229122,-8.5082482154813,1.09303244532402,-7.7840765403438,7.02242362803372e-15,7.71869693075326e-12
"Dscam",31.5920247124304,-8.43028647861522,1.08413368809193,-7.7760580371342,7.48193917723487e-15,7.83216518729306e-12
"A830052D11Rik",31.9684666130619,-8.44737393592854,1.08817106376143,-7.76290991117603,8.3002573569083e-15,8.29384352167796e-12
"ENSMUSG00000132294",59.4745194043078,1.6606162979768,0.214256092108103,7.75061414421266,9.14491738086409e-15,8.37636328264731e-12
"Kcnj3",32.4683254489606,-8.4697646418627,1.09212559772715,-7.75530274126836,8.81329720104735e-15,8.37636328264731e-12
"ENSMUSG00000140314",56.3413199101932,1.95788865278293,0.255327091128357,7.6681586906055,1.7448293650933e-14,1.53426335731384e-11
"Gm16070",29.2096383377502,-8.3171731469741,1.08956715307538,-7.63346538439444,2.28526086581346e-14,1.93218806204528e-11
"Dpys",29.46140382432,-8.32954914693168,1.09301788249773,-7.62068881059591,2.5232558458931e-14,2.05439752815808e-11
"Gm47956",28.9594051823678,-8.30475780014168,1.09100623718105,-7.61201679433069,2.69851484830512e-14,2.11143318717202e-11
"Trhde",30.3370199437582,-8.37181162309935,1.10040731084545,-7.60792075860279,2.78540519619654e-14,2.11143318717202e-11
"Egfem1",28.5825096486192,-8.28586313662963,1.08991158374746,-7.602325968626,2.9085497862193e-14,2.13128833168196e-11
